"","datetime","lat","long","mag"
"9833",2018-04-23 00:46:09,33.92451,-116.31993,3.87
"9834",2018-04-25 16:52:07,33.98313,-117.21091,3.17
"9836",2018-05-01 11:22:22,32.85011,-118.40634,3.74
"9839",2018-05-08 11:49:34,34.02074,-116.78616,4.49
"9841",2018-05-13 00:28:57,33.05174,-115.91282,3.46
"9851",2018-06-17 18:34:44,33.12805,-115.62029,3.63
"9852",2018-06-20 01:20:32,34.94323,-116.73496,3.32
"9853",2018-06-20 08:12:00,32.60435,-117.53587,3.46
"9854",2018-06-30 06:44:01,34.93791,-116.6693,3.13
"9859",2018-07-23 13:40:34,33.93409,-116.8205,3.03
"9860",2018-07-26 18:46:42,34.00964,-117.01094,3.06
"9864",2018-08-19 02:01:32,32.409,-117.78,3.05
"9866",2018-08-27 19:37:27,33.89942,-116.21191,3.03
"9867",2018-08-29 02:33:28,34.1282,-117.7815,4.41
"9869",2018-09-01 12:19:54,32.20938,-115.04967,3.99
"9872",2018-09-08 05:39:35,34.43436,-116.89465,3
"9875",2018-09-28 15:13:56,35.77919,-118.24147,3.18
"9876",2018-09-29 02:17:46,32.4059,-115.23357,4.41
"9879",2018-10-04 17:58:26,32.73799,-118.2839,3.27
"9880",2018-10-08 21:25:02,36.06708,-117.99531,3.23
"9881",2018-10-12 18:44:44,34.33613,-117.72585,3.05
"9883",2018-10-14 08:01:44,32.11833,-114.98617,3.29
"9885",2018-10-25 09:41:25,35.49196,-118.30006,3.02
"9887",2018-10-29 05:22:12,36.05082,-120.62976,3.31
"9888",2018-11-08 17:16:50,33.78375,-116.13331,3.2
"9898",2018-11-29 13:48:53,33.02026,-115.98191,3.91
"9901",2018-12-05 21:40:17,35.73387,-117.08165,4.2
"9903",2018-12-17 02:52:01,35.96033,-116.7385,3.62
"9905",2018-12-23 18:04:34,34.85486,-120.38819,3.23
"9906",2018-12-27 01:15:57,34.40706,-116.88765,3.41
"9908",2019-01-05 17:30:22,32.6266,-118.0565,3.15
"9909",2019-01-09 06:04:52,33.16618,-116.05282,3.04
"9910",2019-01-11 21:19:05,33.92245,-117.79977,3.14
"9915",2019-01-22 01:50:34,32.9402,-115.51407,3.11
"9917",2019-01-27 01:03:14,32.87072,-115.75618,3.49
"9918",2019-01-27 11:10:49,34.29126,-119.57514,3.05
"9921",2019-01-31 03:13:36,35.36242,-117.86726,3.17
"9922",2019-02-02 20:19:18,32.7705,-118.36533,3.4
"9929",2019-02-17 11:36:47,35.28555,-118.53431,3.43
"9930",2019-02-26 09:51:34,33.90113,-118.09658,3.14
"9931",2019-02-26 13:58:15,33.23752,-116.72431,3.26
"9932",2019-02-26 19:31:33,32.07323,-116.33488,3.01
"9933",2019-03-09 15:50:33,33.12633,-116.00606,3
"9934",2019-03-18 08:55:42,33.52128,-116.5642,3.11
"9935",2019-03-20 12:06:02,36.07178,-117.68344,3.2
"9936",2019-04-03 12:06:48,33.86047,-117.74096,3.61
"9937",2019-04-05 17:52:39,35.87012,-120.42917,3.6
"9942",2019-04-29 00:13:14,33.32568,-116.40726,3.31
"9944",2019-04-30 17:10:50,35.8169,-121.37787,3.44
"9947",2019-05-03 04:11:17,33.82733,-119.296,3.03
"9949",2019-05-08 16:14:59,33.22054,-116.06617,3.48
"9950",2019-06-02 02:19:48,34.05645,-117.50518,3.1
"9951",2019-06-02 20:04:55,33.84544,-117.08619,3.06
"9953",2019-06-04 04:34:02,33.9625,-116.81724,3.2
"9954",2019-06-05 10:47:18,32.82682,-118.47602,4.28
"9959",2019-06-10 02:41:11,35.40427,-118.83184,3.46
"9960",2019-06-13 00:07:33,34.08695,-119.04983,3.74
"9961",2019-06-13 12:38:30,33.94652,-116.67512,3.03
"9963",2019-06-19 23:57:45,34.99478,-116.45792,3.15
"9964",2019-06-27 06:21:19,32.28796,-115.23408,3.24
"9965",2019-06-27 20:50:46,34.03003,-117.57415,3.02
"9968",2019-07-04 17:02:55,35.71192,-117.50376,3.98
"10896",2019-07-19 00:57:28,33.3173,-116.25053,3.15
"10902",2019-07-19 18:40:58,33.45883,-116.56369,3.59
"10919",2019-07-22 16:26:56,34.00005,-116.04992,4.2
"10925",2019-07-24 05:48:48,35.78367,-120.34531,3.04
"10944",2019-08-01 02:49:50,35.04351,-116.81389,3.13
"10969",2019-08-21 06:50:41,34.01758,-116.74738,3.23
"10989",2019-09-10 20:21:49,33.60103,-117.26978,3.96
"10990",2019-09-14 09:48:39,33.56339,-118.18764,3.53
"10991",2019-09-16 18:11:51,33.36339,-115.77953,3.77
"11006",2019-10-18 07:19:51,33.90304,-118.22326,3.54
"11007",2019-10-19 00:56:36,33.89957,-116.62891,3.04
"11010",2019-10-26 10:56:00,35.34706,-117.86242,3.06
"11016",2019-11-07 12:58:41,34.2998,-119.30367,3.2
"11021",2019-11-09 10:59:10,33.2539,-115.99368,3.18
"11022",2019-11-10 09:44:43,33.92299,-116.72155,3.36
"11033",2019-11-21 03:36:57,32.951,-117.54367,3.19
"11037",2019-11-28 23:11:52,34.87854,-117.39344,3.5
"11039",2019-12-05 03:26:38,33.93462,-117.87512,3.04
"11042",2019-12-07 00:20:58,33.5615,-118.3205,3.22
"11043",2019-12-10 22:06:47,32.59667,-117.916,3.35
"11048",2019-12-17 18:29:21,35.7968,-120.36289,4.3
"11054",2019-12-25 23:15:05,32.94617,-119.14033,3.74
"11059",2020-01-01 10:38:35,33.82181,-117.69069,3.16
"11060",2020-01-02 10:12:59,33.92899,-119.21263,4.03
"11068",2020-01-25 03:03:35,35.09895,-116.97031,4.62
"11071",2020-01-29 12:56:21,35.4435,-119.00733,3.19
"11073",2020-02-02 00:59:50,33.59203,-116.80435,3.64
"11075",2020-02-13 12:55:20,35.82417,-116.61683,3.15
"11082",2020-02-25 22:35:19,35.35688,-117.81428,3.32
"11084",2020-03-02 22:38:06,32.78803,-115.44576,3.1
"11092",2020-04-04 01:53:18,33.49917,-116.49483,4.87
"11097",2020-04-04 03:17:46,35.00074,-118.51802,3.49
"11108",2020-04-10 05:49:11,32.34879,-116.41767,3.4
"11112",2020-04-19 08:34:49,34.4766,-119.43341,3.43
"11113",2020-04-22 07:03:47,33.98968,-118.34775,3.69
"11118",2020-05-10 22:07:39,33.02433,-116.01233,4.54
"11124",2020-05-15 22:24:44,32.4255,-118.26733,3
"11131",2020-05-26 19:53:46,32.71061,-115.76927,3.59
"11132",2020-05-27 04:52:31,35.38539,-118.95944,3.66
"11133",2020-06-03 04:36:23,35.22617,-117.183,3.9
"11142",2020-06-07 01:50:59,33.16646,-115.99949,3.26
"11147",2020-06-18 00:35:11,34.58283,-119.39333,3.18
"11148",2020-06-25 19:48:06,33.45189,-116.42098,3.03
"11149",2020-06-28 22:13:58,33.24804,-115.69022,3.7
"11151",2020-07-05 12:17:01,32.8743,-116.21995,3.42
"11153",2020-07-07 02:34:01,33.35468,-116.36074,3.15
"11154",2020-07-20 22:01:53,34.90725,-119.04445,3.6
"11158",2020-08-03 22:18:51,33.869,-117.839,3.5
"11174",2020-08-14 09:05:09,33.27302,-115.98793,3.2
"11175",2020-08-16 12:08:31,35.95908,-117.02644,3.13
"11178",2020-08-28 11:26:03,32.55929,-115.69741,3.65
"11180",2020-09-04 14:24:44,34.09339,-116.8517,3.14
"11184",2020-09-21 13:20:38,33.71103,-117.44175,3.28
"11185",2020-09-23 12:24:27,34.20743,-117.65839,3.2
"11189",2020-09-30 23:00:28,33.04105,-115.58513,3
"11255",2020-10-07 01:44:04,34.35433,-116.82483,3.43
"11260",2020-10-20 10:30:46,33.01439,-116.27477,3.44
"11261",2020-10-22 06:10:15,35.50294,-118.40232,3.27
"11265",2020-10-31 20:57:23,35.33767,-118.5065,3.02
"11268",2020-11-16 09:28:01,34.051,-117.22864,3.41
"11270",2020-11-17 07:19:21,34.07677,-116.71869,3.47
"11272",2020-11-19 18:22:23,35.07703,-118.83483,3.06
"11273",2020-11-26 16:52:34,34.46053,-117.96212,3.1
"11277",2020-12-05 05:41:29,33.44046,-116.91337,3.55
"11278",2020-12-05 13:48:12,32.58823,-117.28557,3.25
"11279",2020-12-06 15:17:53,33.248,-116.6533,3.62
"11284",2020-12-25 20:25:59,33.74954,-115.91731,3.64
"11286",2020-12-28 14:34:53,32.39722,-115.16546,3.37
"11294",2021-01-21 01:22:24,35.96875,-117.90895,3.54
"11296",2021-01-25 20:52:28,32.74418,-115.82258,3.01
"11297",2021-01-26 07:48:47,33.09889,-117.62508,3.14
"11308",2021-02-22 00:28:10,34.00117,-116.80365,3.19
"11311",2021-02-26 20:51:50,34.28342,-118.72184,3.02
"11314",2021-03-19 18:24:36,33.04249,-116.42957,3.07
"11315",2021-03-20 22:49:23,34.04095,-117.61269,3.05
"11320",2021-04-04 21:14:44,33.9734,-116.97016,3.29
"11321",2021-04-05 11:15:37,33.95138,-118.33983,3.03
"11324",2021-04-08 03:28:51,32.77352,-115.4338,3.2
"11327",2021-04-09 00:33:47,33.93868,-116.78249,3.11
"11331",2021-04-13 21:35:04,33.80892,-116.08439,3.54
"11333",2021-04-23 06:51:07,35.06053,-116.62144,3.01
"11334",2021-04-28 10:50:21,33.1711,-116.36879,3.45
"11336",2021-05-06 21:39:08,33.03067,-118.59483,3.04
"11337",2021-05-09 01:55:40,33.85523,-118.45013,3.45
"11339",2021-05-10 23:21:36,32.24672,-115.07886,3.12
"11342",2021-05-26 21:12:12,34.37134,-119.63081,3.31
"11343",2021-05-27 14:19:00,35.30417,-119.22467,3.11
"11344",2021-05-29 18:26:40,32.13344,-114.98162,3.47
"11345",2021-06-01 21:29:46,33.47765,-116.87521,3.16
"11390",2021-06-13 14:35:06,32.05792,-116.17614,3.36
"11393",2021-06-14 12:28:12,33.36351,-116.30808,3.06
"11398",2021-06-24 00:08:35,33.95042,-118.40195,3.16
"11399",2021-06-25 08:26:58,35.07247,-117.0755,3.01
"11401",2021-07-03 04:58:09,35.51756,-118.37693,3.47
"11402",2021-07-03 08:22:25,34.13338,-117.48816,3.41
"11403",2021-07-03 09:47:11,34.25156,-117.0973,3.01
"11405",2021-07-26 08:21:18,35.20941,-118.51145,3.21
"11407",2021-07-31 00:59:29,34.04209,-117.20575,3.05
"11409",2021-08-05 06:51:30,33.76136,-116.95842,3.12
"11410",2021-08-06 14:37:45,35.01898,-119.08831,3.39
"11413",2021-08-18 21:45:14,33.07748,-115.95376,3.98
"11419",2021-08-30 23:11:42,32.6141,-115.51912,3.24
"11421",2021-09-08 21:17:52,32.43424,-115.204,3.01
"11422",2021-09-13 14:59:35,34.253,-118.90683,3.62
"11424",2021-09-18 02:58:34,33.84101,-118.27051,4.28
"11425",2021-09-21 11:15:56,33.87548,-115.97017,3.19
"11426",2021-09-21 22:41:30,33.64369,-116.70288,3.42
"11430",2021-10-02 01:42:20,35.06201,-118.31585,3.68
"11432",2021-10-12 19:50:14,33.87483,-119.3445,3.25
"11433",2021-10-23 02:56:40,32.04786,-117.43645,3.6
"11435",2021-10-24 14:01:02,34.01587,-118.20186,3.61
"11437",2021-11-05 16:38:39,32.88733,-118.43983,3.06
"11438",2021-11-20 01:39:18,33.99754,-116.78462,3.17
"11440",2021-12-04 09:20:01,32.58589,-115.28753,3.17
"11443",2021-12-08 10:28:04,34.19902,-117.52051,3.62
"11444",2021-12-09 06:38:13,34.34184,-119.44573,3.49
"11446",2021-12-23 12:44:24,33.38492,-116.86752,3.12
